movie_id,person_id,role
324704,104921,(Unknown)
321795,104914,[Narrator]
321912,112077,(Unknown)
319087,105550,[Håkon]
319357,109101,[Himself (Tampa Bay Buccaneers
322499,102608,[Gaucho]
322567,107981,[Patrik]
327293,102056,[Le réceptionniste/Receptionis
323016,103228,[Max Muscle]
327477,105716,[Gerard]
329986,103417,[Themselves]
330104,100452,[Prof. Adkins]
332678,106009,[Carlos]
332994,100713,[Anton Kashtanov]
328265,101788,[Guard #2]
328281,101890,[Cop - Westside Street]
328684,100111,[Various characters]
328881,112393,[Peter]
333226,111916,(Unknown)
333262,111323,[Dr. Scott Warren]
333278,110991,[Spy Morlock]
330588,113313,[Lover Boy/Dancer #1]
336772,102526,[Tow Truck Driver]
333679,106218,[Baby Cyril]
337123,104746,[Sheriff Bridges]
339226,100963,[Le père de Léa]
337742,101138,[Yankele]
334666,105468,[Ángel]
342871,111180,[Cricketer]
343121,103412,[Det. Rogers]
338859,112927,[Himself (1998 Charity Shield)
335081,101088,(Unknown)
335182,105325,(Unknown)
335266,109178,[Himself]
338912,107713,[Quebec Tree Vendor in NYC]
338976,108490,(Unknown)
340782,101640,[Red Head Man]
340816,102481,[Himself]
340950,101013,[Lt. Dessalines]
341014,112518,(Unknown)
335585,105607,(Unknown)
345878,111005,[Himself]
345946,101649,[Jackson Heights Boxer]
349071,109176,[Samuel]
349257,104955,[Pilot]
346314,100777,[Guitar Man]
346315,110403,[Young Larry]
346346,105234,[Tim Munn]
346364,110723,[Nathaniel]
345378,101013,[Albert]
342237,111673,[Himself]
355808,100638,[Ami de M. Fares]
355808,100645,[Le serveur du Rouge-Gorge]
356022,107540,[Yso]
356023,104671,[Güner Sernikli]
350191,101722,[Forry]
350324,109753,[Himself]
346947,111893,[Doctor]
347201,101722,[Himself]
347348,100445,[Sgt. Wright]
350928,112972,[Pottle]
351045,111048,[Troels]
351209,111450,[Dad Asparagus]
351494,103644,(Unknown)
348303,108383,[Right-to-Life Protestor]
353749,107681,[Pastor Vickers]
354083,100618,[Lainajussi #4]
354368,103169,[Kalle]
359064,102172,[Benji the Birthday Boy]
358330,102058,[Austin]
354936,105584,[Gypsy Violonist (Vienna)]
354936,112295,[Gypsy Father (Oxford)]
359550,113506,[Biswas]
359567,107690,[Football Pal]
355237,100429,[L'homme à la décapotable]
362643,107781,[Mr. Tannenbring]
365498,112043,[Dancer]
314853,110557,(Unknown)
321268,106711,[As himself]
324461,107531,[Shmouel]
321421,101763,[Mr. Swaffer]
318110,101758,[Shamin]
318295,105468,[Raúl]
316022,102365,[Adada]
321906,104046,[Erik]
325146,109928,(Unknown)
316191,110378,[TV Host]
316208,111459,[Adult Willy]
318763,110980,[Anchorman]
326083,109492,[Tavern Busboy]
326451,106736,[Alexander the Great]
319214,102535,(Unknown)
326620,100186,[Waiter in Trouble]
327020,107613,[Akatora's Thug]
327337,106593,[Himself - Interviewee]
325848,101790,(Unknown)
325881,102808,(Unknown)
325881,112393,(Unknown)
319817,103226,[Himself]
332385,110355,[Street Preacher]
332467,106534,[Dr. Agamo]
327654,101013,(Unknown)
328139,110939,(Unknown)
328272,103133,[Cab Driver]
328358,110562,[Il Podestà]
330595,103103,[Vice President Lyndon B. John
336595,101520,[First robber]
336595,105175,[First angel]
336647,102399,[Father Nestor]
336914,100161,[Allen Davis]
329059,102040,[Himself]
333856,112043,[Steerage dancer]
337098,103133,[Cab Driver]
337098,112043,[Dancer]
339351,104930,[Jesse Barnes]
331831,105234,[Clay Lowry]
331968,103176,[Pastoor]
334154,103226,[Russel Hines]
337649,107840,[Post Rider]
337998,110582,[Trancer Guard #5]
332200,101138,[André Brumel]
340271,108342,(Unknown)
340775,110403,[Johnny Ryan]
335258,107997,[Otto]
340808,102533,[The Teacher]
345519,109662,[Youssef]
340976,106300,(Unknown)
345537,102969,[L'animateur]
345588,104473,(Unknown)
344200,109460,(Unknown)
341390,105482,"[Felice (segment ""Felice"")]"
341442,107913,"[(segment ""Bird in the Hand, A"
345786,102708,[Joey]
344583,100395,(Unknown)
346039,111759,[Cafe patron]
345067,113361,[Himself - Cello Student]
341661,100854,[Asesino]
342142,107763,(Unknown)
342195,102251,[Himself]
349713,101013,(Unknown)
350182,110055,[Officer Reynolds]
355365,101913,[Paramedic #1]
355815,109935,[Carlos Pena Filho]
355847,112266,[L'agresseur lâche]
350231,101722,[Club Patron]
352340,109060,(Unknown)
347644,102774,[Himself - Top 10]
347644,109060,[Himself - Presenter for Johan
349882,103602,[El padre]
352136,109743,[Fence]
352205,109804,[Himself]
346892,111515,[Bob Gaylord]
352624,109470,[Himself]
356418,104697,(Unknown)
356418,108957,(Unknown)
350335,108232,[Steve]
347243,102382,[Hugo/GR84]
356550,105365,[Burhan]
352855,112860,(Unknown)
347376,107866,[Himself]
347691,108039,[Brandon]
347708,100167,[McNab]
347708,104840,[Junod]
351353,107323,(Unknown)
353360,104440,[Arthur]
351822,110295,[Tariquet]
357436,101348,[Jakub Silberstein]
357852,112887,[Willy Journo]
354426,111983,[Linda's Father]
358055,102925,[Hamburglas/McNugget #3/McSplo
358507,103375,(Unknown)
354847,100019,[Montaña]
355014,106235,[Drug Store Manager]
358823,100028,(Unknown)
365458,110463,[BaAka Villager]
362866,100158,[Himself]
365960,100169,[Rabbi]
365960,108216,[Mirror Reporter]
368715,104754,[Agent Waring]
366243,110386,(Unknown)
317551,104824,[Henchman #1]
317551,109743,[Taxi Driver]
317902,100337,[Salazar]
314459,104379,[Ben Harrison]
314962,102891,[Boy on Roller Skates]
321126,102700,[Master of Ceremonies]
318119,107896,[Cochrane]
321210,102075,[Paris]
323817,101382,[Himself - Football player]
324154,110890,(Unknown)
324205,105365,(Unknown)
315544,100862,[Randal]
315678,111944,[Himself]
315981,104004,[Vaktmästare Bengt]
315999,103713,[Jeff]
321612,107580,(Unknown)
316116,104824,[Charles Ogletree]
316216,106251,[Elijah Kinneson]
324805,108384,[Miscellaneous]
316500,108348,[Student]
321980,109963,[Myers and Rosenberg]
322313,112094,[Lasse]
319355,100028,[Themselves]
326559,101069,[Himself]
319357,102473,[Himself (Oakland Raiders)]
322463,100076,[Stian]
323016,111124,[DC Stuart Fraser]
329552,104340,[Rick Amore]
319824,104956,[Voix borne]
335617,111392,[Michael Fiebish]
328132,106108,(Unknown)
328263,100144,[Biotechie]
330271,111515,[Tenesco]
328281,108925,[Jose Barrera]
328500,113044,[Simeoni]
333176,110724,"[Clarence, the mailman]"
333361,104824,[Airport Police Officer]
330971,104613,(Unknown)
331256,109743,"[Igor, Workman, Classmate]"
329048,108573,(Unknown)
329198,100651,(Unknown)
333878,111865,[Lookout Frederick Fleet]
334165,111933,[Crazy Man]
339429,109577,[Jr.]
334382,103459,[Shifta Leader]
338173,105715,[Thug 3]
342688,100026,[Himself]
340196,108784,[Anfissa]
343157,105142,(Unknown)
340765,100326,[Guard]
335081,109861,[Un copain de Tom]
343237,101641,[Roulette Dealer]
343355,111533,[Assistant to His Grace]
340897,106930,(Unknown)
344443,105710,[Brandano]
345711,101305,[Himself]
345847,109743,[Claudio]
345881,101680,[Peter Koosens]
349105,104565,[Rene Wilbert]
344844,100637,(Unknown)
346332,112283,[Taxi Driver]
342035,101832,[Bartender]
342118,106310,(Unknown)
342118,110147,[Giocatore di basket ebreo]
345444,112887,[Alex]
350107,103997,[Kyösti Kallio]
350123,105808,[Talló]
346563,112392,[P'tit Paul]
355556,106487,(Unknown)
346830,110724,[Jack Hodges]
355924,107330,[Extra at Award Ceremony]
355924,111908,[Extra at Award Ceremony]
355972,112887,[Monsieur Benny]
356223,100394,[Mario's father]
350191,103336,[Reggie]
350192,102809,[Bartender]
347081,108568,(Unknown)
347367,107782,[Freshman Kid]
352931,108784,[Pritschitsch]
347918,104095,[Ahmed]
351409,108568,(Unknown)
351494,101587,(Unknown)
351494,112896,(Unknown)
351761,105049,[Musician]
354052,112074,[Glenn]
348505,106546,[Marek Edelman]
354285,103997,[Hetta's son]
357880,103061,[Enviro Man]
358328,102952,[Don]
358498,112487,(Unknown)
358547,110390,[Vried Karim]
359568,111324,[Chucky]
359715,105508,[Mafia Tony]
358832,111790,[Himself (author and historian
362860,104824,[Police officer]
360100,111933,[Gatesman]
363492,111515,[Det. Simmons]
368309,113387,[Himself]
368607,103788,[ER Doctor]
360269,107905,[Himself]
368826,111358,[Himself]
360336,111358,[Himself]
368941,104824,(Unknown)
366585,103000,"[Wirey, age 8]"
321559,104095,[Party Mystery Guy]
315961,107607,[Thomas Blunt]
316445,100862,[Dino]
321952,103434,"[Alik, Dina's Father]"
318535,112487,(Unknown)
318642,103225,[Jack Ryan]
318642,104824,[Gen. Wilkes]
318692,100158,[Hank Aaron]
326030,105717,[Le député]
318967,100471,[Jonty]
325585,107105,(Unknown)
326662,103225,[Himself]
319367,101330,(Unknown)
329522,113239,[Hollywood Showcase technician
332530,106794,[Officer Wright]
332662,106108,(Unknown)
332732,109804,[Himself - man reading book]
330133,108434,[Uniformed Cop]
328127,111774,[Paul]
328384,105917,[Various Characters]
328434,103275,(Unknown)
328545,111533,[German scientist]
328561,108289,[Medical Examiner]
336467,112887,[José]
328888,103727,(Unknown)
328922,100796,[Rogelio]
330565,103225,[Michael]
336751,102582,[Deputy #1]
330869,104856,[Tech's goon 1]
336976,105374,[Slimane]
337033,112837,[Etudiant qui parle de poésie]
330999,110213,[Proctor]
329311,111324,[Heavenly Dancer]
329381,112526,[Adam]
331512,106912,[King Louis XIII]
339030,101096,[Pablo]
337735,103250,[Camel]
334243,104824,[Det. Gonda]
334377,111156,[Odd]
339977,104195,[Melot]
340184,112887,[Léo]
340191,109861,[Arthur Echéant]
334729,104181,[Park Shin-bu]
340686,107412,[British Player #1]
338821,112987,[Additional Voice]
343433,102025,[Jimmy Smith]
343726,103827,[Chico 2]
338982,108359,[Himself]
345564,103066,[Youssef]
335579,109743,[Waiter]
344496,104754,[Tony (Rumble in the Bronx)]
332747,100331,[Zebrone]
329682,106716,[Wagner]
330057,102135,[Buttercup Singer]
330323,108235,[Undead]
327935,111245,[Seijin]
328128,109240,(Unknown)
328735,106513,(Unknown)
336375,105163,[Mario Cavaradossi]
332847,105277,[Maître Hibou (french version)
332983,109538,(Unknown)
336968,100798,[Gédéon le ferrailleur]
330757,110343,[Flagg]
330902,101383,[Chris]
331427,105077,[Deserter #2]
331427,105096,[Oasis bunker Republican Goard
331427,107201,[Hairdressing twin #2]
331427,107202,[Hairdressing twin #1]
333640,107218,(Unknown)
337166,108251,[Buzz Lightyear]
329262,101687,[Chakri]
337168,108251,[Buzz Lightyear]
342566,101536,[Rocking Sikh]
338179,109874,(Unknown)
334646,113266,[Amigo Alex]
334660,101685,[Oscar]
334712,107533,[Kamil]
340812,112600,[Hanif]
338981,113366,[Himself]
343318,108255,[Menkees]
343645,109589,[Clarinet]
345592,107200,[Perrero]
343952,102903,[Himself]
344197,106831,[Freedom]
344497,102488,(Unknown)
344531,105093,[Gen. Adnan]
345731,111245,[Det. Richter]
345876,105878,(Unknown)
345965,104945,(Unknown)
341623,104426,[Gordon Merovian]
341823,107767,[Pong]
346224,105144,[Fortress Security]
345058,105328,[Le dorgué]
349754,112433,[Avvocato Merlin]
346408,111330,[Funeral Priest]
342189,102168,[Himself]
342200,109488,(Unknown)
355634,110561,[Alessandro]
355643,113050,[Marione]
355927,109540,(Unknown)
356027,103655,(Unknown)
346953,104325,[Narrator]
347180,102957,[Neighbor]
350772,104042,[Magnus Gren/Olaus Petri/Churc
356879,106314,[Max]
347662,102338,[Federal Official #2]
351263,109508,[Narrator]
351281,108589,[Violin Player]
356890,111245,[Martin]
357065,104494,[Michael]
351633,106513,(Unknown)
357174,110745,(Unknown)
351808,107617,[Orderly]
351976,113048,(Unknown)
358567,110274,[Father Coturri]
362311,107904,[Danny]
355009,110408,[Gillette]
355227,101118,[Amar Patwardhan]
359553,102536,[Army Officer #1]
355327,107299,(Unknown)
358701,102488,[Detective]
368595,110558,[Card Magician]
365912,111964,[James]
366080,111714,[Big City Player #2]
369197,102186,[Himself]
366641,108903,[DEA Officer]
364040,103189,[E.G. Marshall]
364101,100667,[Hank]
360723,105229,[Member of Jimmy Moore's Band]
366957,109407,[Juan]
366998,101585,(Unknown)
361043,106314,[Phillip]
361218,106715,[Himself (Tupac Shakur's bodyg
369533,104809,[Patnam]
369556,105445,[Himself - Nominee: Best New]
365119,104325,[Phil Devereaux]
367541,110726,(Unknown)
369731,113300,[Drunken Dancer]
369731,113301,[Handcuff Man]
376031,106314,[Gianluca]
362027,102554,[Hitman 'Lenny']
370260,104092,[Policeman 3]
370260,109123,[Soldier 6]
372950,104344,[Argi]
378680,105663,[Albert]
376444,112399,[Jonas]
376542,104158,[The Teacher]
373709,104892,[Ajay's father]
378909,109775,[Designer]
379023,103892,(Unknown)
379023,109488,(Unknown)
376685,105613,[Periodista tv]
376842,109508,[Host]
377044,101351,[Tom]
380856,109007,[Valadinhas]
332734,104242,(Unknown)
333068,112047,[Svante]
333102,100463,[Simon Brentwood]
328891,100331,[Angelo Beliossi]
336595,113365,[Judas]
333856,100933,[Lewis Bodine]
334007,111176,(Unknown)
339585,107517,[Moses Maler]
337699,109273,[Another Man]
339937,106801,[DJ]
338032,105178,(Unknown)
338048,100549,(Unknown)
334889,112162,[Fake]
340742,108421,[Creighton]
343331,101618,[The concierge]
335542,102889,[News reporter]
340973,106366,[Fishman]
348526,100784,[Follower]
348830,102636,[Kellen]
348830,102789,[Conrad]
348830,108970,[Duncan]
348894,105627,(Unknown)
349031,103906,[Uncle]
345689,105627,(Unknown)
346006,109505,[Man in Park]
344753,101048,[Himself]
341691,110775,(Unknown)
341825,107767,[Pong]
346405,101767,[Himself]
355431,101585,[Parolee]
346557,101618,[Le serveur]
346772,101618,(Unknown)
346857,105396,[Assistant #1]
346892,100265,[Passerby]
350232,111176,(Unknown)
352340,112399,(Unknown)
355880,100399,(Unknown)
356114,100717,(Unknown)
356418,108956,(Unknown)
356466,101618,[Grognard]
350850,105561,[Soldier at Chateau Gate]
352855,110461,(Unknown)
356684,100850,(Unknown)
356699,111176,(Unknown)
347909,111511,[Angry court member]
351187,104795,[Aki]
353510,100464,[Prince Albert]
353660,100798,[Marachielli]
353660,101618,(Unknown)
357302,101586,(Unknown)
353928,103221,[Himself]
362130,105497,[John]
357885,104344,(Unknown)
358353,108286,[Himself]
358823,100047,(Unknown)
362800,109875,[James Walker]
365326,101720,[Orderly]
363502,108421,[T.V. Host]
368165,108286,(Unknown)
368166,108286,[Himself]
368632,112298,[Narrator]
368667,101115,[Barnes]
360325,102186,[Himself]
360325,107133,[Mike Awesome]
360327,102186,[Himself]
360327,107133,[Mike Awesome]
360329,107133,[Mike Awesome]
360344,102186,[Himself]
360345,102186,[Himself]
363653,102488,[Hal Martin]
363768,112764,[Vinny Tarantino]
360695,100782,[Himself]
368966,110912,(Unknown)
364372,108068,[Congratulator #2]
366746,108737,[Guard]
364588,100179,[Himself]
369267,102186,[Crush]
369452,113283,[M.D.]
369754,105464,[Himself - Nominee: Best New D
369754,107218,[Himself - Nominee: Best Suppo
371908,101416,[Yussuf]
367966,102236,[Prof. Hines]
370089,108636,[Diego 'Saba' Madero]
361296,101149,[Wedig von Buttlär]
370188,112365,[Babach]
372493,105029,[Mansoor]
351201,111450,[Dad Asparagus]
357187,105816,[Lezcano]
348142,110562,[Pino - the landlord]
348161,105482,[Antonio]
351570,101311,(Unknown)
351688,102867,(Unknown)
357586,106559,[Receptionist]
357752,106947,[Fångvaktare]
353944,112743,[Mathieu]
362081,111893,[Television Reporter]
354996,103646,[Child Sniffing Glue]
354996,109751,[Taxi Driver Santa Domingo]
355096,104746,[Huntington Crane]
362384,102358,[Himself (Maritime Archaeologi
359744,109512,[Great Hair Guy]
358655,100804,(Unknown)
362716,100845,[Match Emcee]
362917,102426,[Lounge bar band]
365960,108024,[Reporter]
363351,109267,[Self]
368130,100829,[Gert's voice]
360328,100034,[Himself]
366243,100041,(Unknown)
366645,102131,[Mr. Delbrone]
360494,111757,[Voices]
363602,101161,[Jonathan]
360544,104428,[Flying race spectator]
369017,102090,[Priest in Jedrzejów]
366746,108231,[Paramedic]
366746,109135,[Kent]
361229,104696,[Izuki Nami]
369437,108894,[Himself - Presenter: Best New
367581,101758,[Bijan]
367581,109719,[Tough Man #2]
365108,106854,[Himself]
369486,111698,[X-Kid]
369754,105468,[Himself - Presenter: Best Pro
369870,109535,[Himself - Presenter: Best Mak
361613,105164,[Busboy]
361696,113461,[Greg]
370188,100713,(Unknown)
370204,102824,(Unknown)
372444,106586,[Corbin]
372494,112286,[The abbot]
372760,102667,[Himself]
373313,110478,[Yusuf]
376638,101883,[Policeman #1]
378893,101949,[Host]
376657,106509,[Ministro de Justicia]
376657,107386,[Franquista Bar]
376687,106302,[Aldo Ponchelli]
373530,105100,[Essam]
373530,105114,[Ameen]
321339,107104,[Mario]
321466,100218,[Striker]
324542,103467,(Unknown)
324749,109935,[Man with the Bible]
325208,104689,(Unknown)
325208,109846,(Unknown)
325435,100927,(Unknown)
322325,109176,[Gral. Salgado]
318835,100034,[Himself]
325551,107545,(Unknown)
325587,100168,[Regisseur]
323020,111464,[Gordon Barr]
319687,112854,[Himself]
319853,100629,[Sunny]
327727,110439,"[(segment ""Lifeline"")]"
335872,108426,[Count Room Guard #4]
329906,108985,[Grid Police]
330322,105857,[Chris Dean]
336138,106804,[Tech #2]
336265,100009,[Amigo Cigala #2]
336265,108306,[Cantante tobogán]
328545,104598,[Tough guy at the beach]
328702,106395,[Tesla ... kao decak]
328743,102867,(Unknown)
328897,110069,(Unknown)
332773,105986,[Sonny]
333007,100670,[Bartender]
330610,106145,[Doorman]
333373,101890,[Schmidt]
331178,111673,[Peter Lewis]
331201,109869,[Young William]
329413,102894,[Guttermouth]
333548,102192,[Himself]
331251,109535,[Oliver]
331512,111307,[Cardinal Richelieu]
333875,108215,[Willi Von Haderlitz]
334011,102983,[Bassianus Supporter #1]
342397,109267,[Himself]
334343,101763,[King Francis]
334479,100334,(Unknown)
342633,103594,[Ambassador Kuo-Zhi Lee]
337821,102299,[Ethan Knoon]
340686,107797,[German Player #1]
340770,109044,[Nevill Bamber]
334952,104096,[Ali]
334988,112241,[Pizza deliver]
343919,113320,[Samuel Parson]
345607,101849,[Extra]
345607,112402,[Ramón]
335363,112879,[Åke]
344496,103228,[Cutte Dawson (Crossing the Li
344528,102192,[Himself]
345798,107865,[Uncle Sam]
344673,112320,[Klatretrener]
344862,101304,[Brau]
346250,111364,[Carlos Rivera Sr]
349544,108476,[Nicolino]
342156,104373,[Bogus CSA Op]
352202,101665,[Achmed]
352259,101663,[Stage-Manager]
346459,101013,(Unknown)
346670,104632,[Damoussi]
355667,103712,[Bouncer]
352586,108417,[Boy]
352877,105759,[Handlanger milo 1]
356369,100811,(Unknown)
347054,105793,[Lothar]
353302,102333,[Actor]
357107,107531,[Shimon]
357107,110205,[Doctor]
353588,112202,(Unknown)
353670,109176,[Padre de Carmen]
351480,100854,[Nicolás Aguilera]
353929,109662,[Frère Diane]
362330,107822,[Lucas Warner]
358466,111657,[Hardware Store Employee]
354960,104437,(Unknown)
368394,111952,[Himself]
360272,110187,[Himself]
366020,112336,[Clarke]
366131,100845,[Blaisdell]
360465,112350,(Unknown)
369005,102090,[Tadeusz Sztyller]
363766,107104,[Duccio]
364425,104205,[Tui's Friend]
360815,106041,"[Johnny, the Novice]"
366906,103133,[Greasy Man]
361224,104305,[Photoshop Clerk]
368060,104664,[The Jiving Lindy Hoppers]
375714,102392,[Det. Mark Argento]
361710,100963,[Farmer]
369989,108894,[Himself - Presenter: Best Cin
372372,113195,[Starbucks Customer]
370716,104128,[Faysal]
370734,107613,[Giancarlo's Man]
376182,101754,[Wirt]
376182,111066,[Pkw-Fahrer]
378958,100295,[Federico Ramos]
371129,107481,(Unknown)
373801,105091,[The driver]
373869,107531,[Ya'akov]
336748,111859,[Dr. Reynolds]
331427,105073,[Deserter leader]
331427,105089,[Bunker #2 Iraqi rifle loader 
331427,105105,(Unknown)
331427,107245,[Bunker #1 lying Iraqi]
331427,107554,[Deserter #1]
333408,102192,[Himself]
333465,103771,(Unknown)
334069,100036,[Themselves - Performers]
332097,100036,[Himself]
339474,105716,[L'éditeur]
339606,104821,(Unknown)
339799,102944,[Garagenchef]
334410,100570,[Guy in Bar]
338172,110646,[Gianni Thug]
340058,101640,[Vince Deflore]
335071,107688,[Fothergill]
340835,104312,[Himself]
338981,106300,[Himself]
335169,101554,[Himself]
345592,104362,[Aijón]
344061,113331,[Jithendra]
345674,109151,[Talip Toprak]
341146,112202,[Chief Tenório]
341455,113013,[Bernard Price]
346060,102624,[Technician #2]
344663,112718,[Nerva]
341623,106009,[Hans Heiner]
341805,100041,[Himself]
349459,108894,[Alan]
310144,108547,[Edward Spark]
314590,108228,(Unknown)
320265,107641,[Artemus]
317303,112455,[Baby]
317437,108412,[Floorman]
317746,100858,[Lt. Charles Brill]
314699,111755,[Irate Man]
323612,111771,(Unknown)
318232,103864,[Mendigorría]
324384,110652,[Directeur Casino]
324952,102546,[Dr. Donald Saroyan]
321994,110767,(Unknown)
318677,102480,(Unknown)
318841,113223,[Himself]
325427,109148,(Unknown)
322403,103865,[Puerta disco]
319470,112422,[Himself]
319470,112423,[Himself]
327299,104134,[Himself]
327481,109899,[Himself (interviewed)]
325995,103414,[Bartender]
332649,106105,(Unknown)
335839,105420,"[Tomcat, Ivan]"
336005,105085,(Unknown)
336257,106087,[Taxista]
336332,107491,[Alix]
328501,102429,[Sarge Kennedy]
328735,108579,(Unknown)
336514,111939,[Robert]
333083,104148,[Hassan]
333165,105370,[Thomas Timber Wolf]
328928,105672,[Vekkeres]
328960,102063,[Himself]
329221,107291,(Unknown)
333365,111906,[Lt. Beecham]
331427,105388,[Saudi translator]
333417,102229,[Decon Jones]
334008,104233,[Goth Soldier]
337177,105420,(Unknown)
337779,103349,(Unknown)
337886,104516,[Max]
342375,110283,[Michael Calliger]
340026,102260,[Himself (author)]
340026,108126,"[Himself (co-founder, Microsof"
334503,106338,(Unknown)
334678,108728,[Voice saying 'Eva al desnudo'
340149,112724,[Gérard]
343141,108411,[Pete Grier]
343141,112508,[Lt. Hogenbeck]
334853,102928,[Papes]
340669,108911,[Choppy L.A.]
338981,107943,[Himself]
335353,103783,[Smoking Man]
340960,104466,[Announcement Supervisor]
341021,101107,[Himself]
343920,109082,[Omar]
345690,110234,[Hostage Boy]
341364,106237,[Aldo]
345965,101911,(Unknown)
345049,110918,[Paul Koskas (le bébé)]
341653,108579,(Unknown)
341787,112759,[Himself]
346224,110350,[Golfer]
349207,108579,(Unknown)
349425,100775,(Unknown)
346269,105069,[Himself (at funeral of Tito)]
345074,107693,"[Brice, le coiffeur]"
349575,111990,[McDonalds inspector]
349577,108579,(Unknown)
349627,110215,(Unknown)
346408,101108,[Security Guard]
342116,101525,(Unknown)
352126,112825,[Aad Schiller]
346937,100993,[Himself/Narrator]
346944,100993,[Himself/Narrator]
355893,109013,[Pedro]
356145,112355,(Unknown)
352819,101526,(Unknown)
356472,106356,[Engineer #2]
350772,104051,[Herman Israel/Prince Erik/The
347712,112538,[Ash]
353646,112976,(Unknown)
351690,108579,[Justo Leyva]
353855,104968,[Eddy]
347871,100038,[Valentine]
348198,101526,[Avv. Raffaele Della Valle]
354189,105637,[Bouncer]
354232,101125,(Unknown)
351815,103567,[Kabril]
358267,102344,[King]
358292,101593,[Kid #2]
358560,112472,[Mike]
362218,110837,(Unknown)
362497,107727,[Johnny Scapatula]
355327,110902,(Unknown)
355343,111369,(Unknown)
359939,102163,[Jim]
359971,112924,[Jim]
368227,111452,[Wilson]
368227,113059,[Chambers]
368302,111639,[Himself]
368393,102680,[Himself]
363254,106773,[Mr.Chapman]
363415,109413,[Cellmate]
360341,102210,[Himself]
368654,102761,[Cattle Call #2/Hand #2/Man Wi
363708,101759,[Cashier]
360480,108411,[Lt. Cochran]
369238,113223,[Himself]
369272,113223,[Himself]
366914,108931,[Jack Danner]
369281,113223,[Himself]
357968,112805,[Tomek]
359202,111087,[Mechanic]
359529,101595,[Chief Tenochti]
365495,102193,(Unknown)
360272,101107,[Voice]
368419,111769,(Unknown)
368721,106237,[Soccer Player #4]
360458,108343,[Himself]
369187,102898,[Young Hendrix]
360726,106390,[Phillip Spaulding]
364207,102628,[Matt Munro]
369214,113223,[Himself]
369221,113223,[Himself]
369223,113223,[Himself]
369230,113223,[Himself]
364391,111605,[Father]
366597,101157,[Interviewed]
369237,113223,[Himself]
369239,113223,[Himself]
364752,111452,[Karl Ericcson]
369273,113223,[Himself]
369291,113223,[Himself]
361224,112739,[David Lake]
369748,110285,[Herself- Presenter: Best New 
369748,113276,[Himself - Presenter: Best Sup
372174,113125,[Joey]
375691,113073,(Unknown)
375850,103349,(Unknown)
376082,111085,(Unknown)
362060,100038,[Kim Kyeong-su (MTV English Du
370141,105538,(Unknown)
370643,108646,[Gang Member #1]
370716,104133,[Nasir]
370734,104585,[Giancarlo's Man]
378931,112187,(Unknown)
378958,107241,[Rubén]
370970,103533,(Unknown)
374212,110200,[Nick Nosh]
374221,101694,(Unknown)
376786,112889,[Claudio]
377129,107193,[Himself (cameo)]
380844,103065,"[Olly (series 1, 2000)]"
379126,108510,[Josh]
379165,111488,[Peter]
374303,112825,[Ambtenaar Stoffels]
375223,112104,[Jocke]
379694,111355,[Anthony Anderson]
379710,105370,[Grandpa Lou Pickles]
381212,102697,[DC Sherrington]
379901,104335,[Emilio Parenti]
381380,101926,[Jovan Lagdameo]
385858,102129,[Himself]
380196,101442,[Álvaro Luiz Gomes]
383363,104466,[Middle-Aged Man (The Miller's
386162,110819,[Artemio]
386201,105420,[Gug]
386335,111973,[Pladdermus]
386344,109782,[Junpei Shibayama/Blitzmon/Bol
386421,105236,(Unknown)
380203,108393,[Fadern Erik]
380203,111970,[Jansson]
380426,103031,[Genealogist]
383568,105538,[Marco Antonio Villasaña]
383613,105370,[Stinkie/Gorey Narrator]
380446,101442,[Décio]
383727,101192,[José Carlos 'Zeca' Reis]
382164,111755,[Hour Hand]
383827,108862,[Padre]
387062,105370,[Daffy Duck as Duck Dodgers/Ma
387273,108881,(Unknown)
382450,103349,(Unknown)
382577,110200,[Dimeglio]
384181,107341,[CB crew]
388343,105420,[Mr. Jonathan Weed (1999-2000)
344548,106762,[Capt. Kirk]
346136,104381,[Donald Thackeray]
344589,106501,(Unknown)
344589,109877,[Zio Mimmo]
349133,100871,(Unknown)
349378,107712,[André]
346202,104004,[Civilian Police]
349435,104613,[Deva/Shiva]
349794,108768,(Unknown)
352075,113137,(Unknown)
342181,106092,[Himself]
346568,113155,[Biétri]
355703,109877,[Antiquario]
350235,111919,[Deputy Sheriff]
356369,103275,[Simon]
356521,102859,[Gérant Rocade]
350889,106369,[Jose]
351289,103727,[Jose Mari]
356605,112487,[OH-Vlading]
357189,105217,(Unknown)
351480,112201,(Unknown)
351657,106108,(Unknown)
351666,108568,(Unknown)
357516,105942,[Leocadio]
357516,106969,[Julián]
357793,103997,[Heimo]
348181,106551,[Young Farm Laborer]
355040,101114,[Bill]
355040,113064,[Chalky White]
362355,102691,[Pilot]
362453,106092,[Dan Wanamaker]
362589,105551,[Himself]
365779,101780,[Taxi Driver]
365947,103529,[90 Year Old Man]
363550,104824,(Unknown)
366047,100994,[Jack]
368880,106251,[Tony]
369105,104286,(Unknown)
364125,110588,[Himself (Whitney Houston ento
364302,107805,[Chris]
366592,107062,[Ilja Murin]
366665,111392,[Tom Merwin]
364752,101605,[Pool Cleaner]
366933,111515,[Collin Pounder]
369748,109175,[Himself - Presenter: Best Spa
368060,111367,[Shuffle Dancer]
361592,101064,[Bakery Militiaman]
372324,111292,(Unknown)
361901,107932,[Assailant]
370118,107980,[William Justin]
